review_id,author_playtime_forever,voted_up,votes_up,clean_text
232116782,12.3,True,0,otimo jogo para jogar solo como também com os amigos!! me surpreendi
232113998,124.85,True,0,caralho pegar todas as receitas é um infernoooo mas 10/10
232092827,5.7,True,0,"joguinho bom pra relaxar a mente , trilha sonora boa , bom para passar o tempo . coisas que não gostei : nenhuma"
232079500,17.816666666666666,True,0,"Melhor jogo pra quem gosta de relaxar e passar o tempo, recomendo muito."
232079425,133.45,True,0,"Usei o jogo pra fugir da corrida dos ratos achando que ia descansar. Agora trabalho numa fazenda onde a cidade inteira depende de mim, eu planto, pesco, minero, cuido dos animais, restauro o Centro Comunitário, faço favor pra todo mundo e ainda sou obrigada a procurar a cueca perdida do prefeito que fica dando uns pega na Marnie enquanto eu resolvo os problemas que era pra ele resolver. Jogo perfeito."
232075079,36.2,True,0,"joguei 7 horas e dropei, depois de quase 6 meses dei outra chance... to viciado jogo mt denso, rushei 16 horas numa fazenda recentemente que voltei so que eu ja tava no inverno e tinha feito muita coisa errada, agora estou na 4 cantos com 5 horas nela jogando com calma, o jogo te ensina sobre recomeço e paciencia, tem muita variedade de itens e diversidade de desafios, se for ``zerar´´ vai ter boas horas garantidas, o tipo de jogo que depois que você ja esta avançado, começar do zero é prazeroso, obrigado stardew valley por me fazer voltar a amar jogos <3"
232072967,110.81666666666666,True,0,Uma delicia pena que nao da para casar com a Robin
130183955,146.75,True,0,"A complexidade dos Npcs, o desenvolvimento de cada um deles e o crescimento da sua fazenda deixa esse jogo absurdamente perfeito, com toda e absoluta certeza um dos melhores jogos que eu já joguei em toda minha vida. Por que no fim não era apenas um jogo de fazendinha as plantações eram só um detalhe, o verdadeiro crescimento nunca aconteceu na fazenda, mas em quem dedicou tempo de verdade para cuidar dela."
232055782,84.23333333333333,True,0,"Assim como Minecraft, Stardew Valley já é um clássico. É aquele tipo de jogo que sempre faz você voltar. Todo ano bate aquela vontade de criar uma fazenda nova, recomeçar do zero e passar horas cuidando das plantações, dos animais e conhecendo novamente os moradores da vila. Seja sozinho ou com amigos, a experiência continua sendo incrível. É um daqueles jogos atemporais que nunca saem de moda. Bom demais."
203357841,182.25,True,0,"AMO esse jogo, o único defeito foi ter acabado com minha vida social DITO ISSO: 1000/10"
225523221,586.0666666666667,True,0,"I don't know exactly what to say, but I'm writing this anyway. I loved every second of this game, even the moments when it made me angry. Stardew Valley changed my life and helped me through times when I was feeling down and no one could help me, or when I felt alone. Even then, it helped distract me. I love this game, and I always will. Thank you to everyone who helped create it, and thank you to the Stardew Valley community as well, for making me feel like I can always count on you to help me feel better and have fun. I finally achieved perfection !!!. :3"
232013623,193.48333333333332,True,0,"Stardew Valley sempre vai ser meu jogo favorito. 🤍 É o meu lugar de paz, aquele jogo que eu posso abrir em qualquer dia e sentir um conforto inexplicável. Amo cuidar da minha fazendinha, plantar, colher, decorar cada cantinho, criar meus animaizinhos e ver tudo crescendo aos poucos. Não tem pressa, não tem competição, só a sensação gostosa de construir uma vida do seu jeito. E, claro, amo minha vidinha lá com o amor da minha vida. 🥹 Cada estação, cada festival e cada dia na fazenda faz esse jogo parecer um lar. É um daqueles jogos que você nunca enjoa, porque sempre tem algo novo para fazer ou simplesmente um cantinho para aproveitar. Stardew Valley é muito mais do que um jogo para mim, é meu refúgio. 🌻🍓🐓💚"
232010608,107.73333333333333,True,0,"aside from the ever lingering fear of the ferngill distric war and the ever rising inflation, stardew valley is quite relaxing if you're not on a fishing day, you can do everything you want how you want, even if it isn't the most optime way to do so, although i do not recommend trying to do the prairie king minigame, is flat out unfair and a waste of your sanity"
